0,59432
1,98564
2,98437
3,55520
4,71206
5,157650
6,168775
7,40826
8,92305
9,46647
10,44988
11,112519
12,41644
13,86655
14,184558
15,100602
16,3873
17,39318
18,67372
19,80647
20,108793
21,149412
22,82767
23,91887
24,147826
25,142498
26,9469
27,33876
28,94533
29,196674
30,131072
31,129809
32,181898
33,84181
34,93394
35,76534
36,160429
37,134217
38,164774
39,58239
40,166625
41,160758
42,210528
43,101329
44,45159
45,79486
46,128223
47,173807
48,135367
49,162595
50,204294
51,61155
52,86276
53,106473
54,111025
55,128840
56,75850
57,136567
58,241088
59,49547
60,39429
61,19974
62,43996
63,234833
64,254857
65,202337
66,201205
67,77629
68,82887
69,71753
70,129173
71,299257
72,455146
73,261393
74,259286
75,144609
76,112725
77,146399
78,160332
79,595713
80,546903
81,486652
82,309748
83,203098
84,281399
85,347531
86,436752
87,785845
88,697052
89,370420
90,216223
91,408259
92,498187
93,589812
94,631722
95,977233
96,1088435
97,339079
98,138952
99,653355
100,762351
101,979520
102,903454
103,1335572
104,1411969
105,306669
106,274215
107,796609
108,965630
109,1451203
110,1239659
111,2086384
112,2287469
113,971890
114,937719
115,957333
116,1032023
117,2029964
118,1681574
119,3496580
120,3970702
121,2067519
122,1982864
123,938247
124,1019368
125,3214945
126,2707272
127,6086157
128,7351451
129,4679806
130,4405021
131,1661087
132,2500417
133,6779031
134,6833300
135,15319560
136,20507010
137,24409410
138,60729192
139,84755294
140,30565081
141,15792545
142,14852600
143,12760411
144,19037859
145,34362143
146,69836934
147,106238054
148,48502306
149,31078273
150,25033482
151,15503268
152,16486447
153,32125562
154,55300030
155,172796236
156,199907690
157,54088564
158,34914263
159,21681611
160,16073819
161,17720990
162,17394925
163,28230695
164,52792777
165,62613922
166,23117717
167,21893531
168,17712948
169,11098687
170,8399829
171,3331782
172,3269850
173,2571629
174,2874945
175,7468896
176,7082912
177,3534106
178,2682938
179,1204607
180,1498157
181,2559748
182,2934159
183,5197629
184,4939864
185,1627154
186,1978522
187,2961048
188,3166016
189,4909114
190,5799312
191,7656988
192,8950067
193,10795944
194,16877757
195,38707315
196,71784298
197,34854178
198,18099791
199,11577263
200,9250686
201,7432088
202,6258993
203,5344775
204,4902183
205,4447193
206,3930608
207,3766389
208,3786368
209,3050292
210,2741891
211,2722239
212,2765407
213,2802245
214,2579838
215,2771444
216,2897312
217,1981722
218,1874867
219,2205586
220,2161549
221,2447519
222,2140415
223,2706765
224,2703476
225,2080918
226,2023289
227,2434790
228,2417450
229,2718497
230,2742175
231,3402890
232,3389495
233,2977842
234,3070654
235,3750497
236,3754529
237,4341750
238,4573629
239,5812795
240,6184042
241,6929948
242,7975976
243,10264312
244,12840110
245,20186304
246,40091862
247,69994728
248,32244022
249,14288899
250,9426567
251,5750578
252,5025937
253,2797846
254,3167242
255,2709040
256,4860273
257,4602927
258,7572308
259,10885078
260,19337077
261,60341386
262,99675832
263,25965424
264,15889649
265,11390031
266,8781878
267,8402317
268,7282295
269,7517625
270,7089320
271,4475705
272,4555812
273,3418282
274,3359120
275,7929728
276,12242000
277,50236970
278,13252341
279,8354575
280,6076933
281,4994180
282,4538839
283,3280261
284,3249648
285,2647350
286,2481434
287,3896264
288,4406240
289,4972566
290,5991013
291,7222045
292,10912518
293,29189247
294,35577661
295,12762857
296,7489164
297,4328122
298,4254911
299,4313332
300,4464550
301,4322083
302,4121274
303,5317195
304,4939882
305,5001891
306,6748747
307,7225590
308,9907445
309,13907786
310,25300254
311,121954550
312,33704206
313,14829826
314,8829494
315,9617216
316,7805561
317,7811340
318,7957067
319,3949826
320,4913488
321,4239936
322,4308176
323,8782301
324,9387712
325,11968577
326,14925186
327,17368742
328,28458229
329,83989041
330,121197011
331,31982714
332,19869871
333,12655286
334,9853813
335,9265547
336,8016565
337,6635752
338,6055924
339,4477524
340,4330693
341,3322343
342,3090865
343,3823553
344,3565292
345,2869776
346,2917000
347,2486566
348,2610649
349,1892550
350,1861362
351,2280838
352,2265206
353,1820999
354,1760385
355,1755292
356,1843733
357,1457697
358,1523484
359,1725389
360,1862541
361,1507876
362,1500346
363,1643087
364,1689631
365,1620592
366,1796976
367,1932576
368,2019456
369,1779043
370,1793966
371,2227015
372,2324247
373,2406377
374,2549893
375,2751812
376,2892913
377,2816619
378,3096949
379,3633877
380,3827855
381,4168441
382,4644678
383,5209482
384,5981511
385,6615699
386,7814828
387,9587219
388,11980022
389,16210134
390,24188690
391,52542413
392,173151438
393,44615418
394,24028819
395,15333003
396,12097330
397,9282375
398,8039625
399,6475907
400,5899883
401,4788764
402,4278609
403,4045921
404,3867573
405,3569025
406,3518178
407,2878249
408,2802350
409,1703499
410,1511610
411,2584994
412,2644712
413,3221629
414,4088758
415,5840657
416,15898570
417,4682100
418,3177687
419,1636529
420,1597542
421,724359
422,588790
423,1387094
424,1463491
425,814759
426,800097
427,962447
428,1041827
429,809377
430,731581
431,1043122
432,1240917
433,971144
434,959910
435,1319783
436,1578247
437,2153056
438,2632715
439,4046572
440,10881154
441,10993046
442,4259924
443,2726901
444,2031409
445,1579870
446,1541500
447,1660513
448,1390839
449,347441
450,688721
451,826372
452,965841
453,1035081
454,1087756
455,1659525
456,1580021
457,1236670
458,1490822
459,1276560
460,1565216
461,1884257
462,2091188
463,3538586
464,4456620
465,7220152
466,16301732
467,32057757
468,8875719
469,5249392
470,3911049
471,2313995
472,2032387
473,1192621
474,933448
475,1884217
476,1744862
477,2045628
478,2044213
479,1370348
480,1438090
481,726089
482,848616
483,1891099
484,1935398
485,2435752
486,2590242
487,2649573
488,2919122
489,3107819
490,3966010
491,5979672
492,8846975
493,20252423
494,32814678
495,17816717
496,9040695
497,6036409
498,4719596
499,3505766
500,3159066
501,2266888
502,2183919
503,1853818
504,1804896
505,1633208
506,1581747
507,1185842
508,1450832
509,964952
510,1138189
511,1004704
512,1340863
513,869465
514,1310235
515,1148747
516,1640684
517,1538009
518,2243973
519,2545739
520,3668417
521,5247320
522,9937272
523,48034910
524,17040402
525,7600837
526,5013289
527,3889626
528,3203192
529,2621729
530,2203317
531,1902980
532,1672319
533,1608665
534,1500517
535,1563158
536,1427088
537,1191749
538,982397
539,991782
540,919800
541,1001791
542,1005400
543,990135
544,950664
545,630820
546,571778
547,640571
548,580800
549,924533
550,926414
551,990599
552,1216449
553,779696
554,4553185
555,2704758
556,1342896
557,278138
558,174182
559,703348
560,617242
561,606363
562,595554
563,450389
564,545282
565,156333
566,172356
567,494102
568,577026
569,322491
570,279543
571,535602
572,530399
573,169135
574,134136
575,620766
576,616102
577,326112
578,297279
579,890889
580,962536
581,370513
582,351632
583,1444635
584,1905110
585,822081
586,613346
587,8396876
588,12271021
