0,30239
1,16807
2,16998
3,29905
4,22088
5,26795
6,11174
7,17437
8,10507
9,28484
10,8562
11,4206
12,7706
13,20718
14,3212
15,27260
16,14377
17,18405
18,15526
19,10434
20,4457
21,3170
22,13097
23,25586
24,11640
25,16331
26,10707
27,24143
28,8423
29,5502
30,8481
31,33120
32,13451
33,19954
34,28489
35,26646
36,17026
37,18633
38,20719
39,17706
40,6808
41,12433
42,21716
43,12498
44,6877
45,26095
46,18007
47,19258
48,11278
49,17133
50,16481
51,20548
52,23084
53,38383
54,23588
55,2163
56,30155
57,20857
58,16517
59,10909
60,24300
61,8173
62,26180
63,14934
64,12277
65,20268
66,9683
67,7042
68,13052
69,2710
70,10935
71,21486
72,12240
73,18940
74,14752
75,21364
76,27381
77,20551
78,26912
79,13707
80,9404
81,2421
82,2355
83,33723
84,11745
85,13457
86,23024
87,12865
88,16988
89,13419
90,28732
91,28050
92,6130
93,30863
94,21804
95,22886
96,19301
97,30224
98,28248
99,18478
100,33221
101,21644
102,30599
103,23111
104,25578
105,21045
106,14132
107,23025
108,13599
109,23906
110,12927
111,8908
112,9673
113,14867
114,11715
115,2243
116,19975
117,16555
118,16959
119,9213
120,13152
121,5937
122,10619
123,4783
124,1482
125,9361
126,15164
127,15574
128,15276
129,22925
130,9406
131,11330
132,7326
133,7228
134,13174
135,17134
136,18370
137,11080
138,5963
139,10031
140,15849
141,19981
142,7389
143,4719
144,23324
145,14136
146,6448
147,11707
148,6676
149,8280
150,19858
151,13165
152,22739
153,19492
154,26159
155,26713
156,6951
157,27331
158,28808
159,7650
160,14128
161,26118
162,12230
163,17232
164,20634
165,29600
166,1340
167,20630
168,5522
169,13517
170,2003
171,27248
172,8526
173,21403
174,14406
175,4954
176,27138
177,9210
178,23391
179,4226
180,21234
181,17107
182,14611
183,11826
184,29527
185,26237
186,9685
187,11205
188,16755
189,26447
190,11284
191,22824
192,6129
193,8334
194,26905
195,17780
196,13849
197,25137
198,8779
199,11971
200,11143
201,10407
202,11251
203,9067
204,8459
205,7340
206,15913
207,1447
208,6787
209,8462
210,6521
211,21312
212,19794
213,11199
214,15616
215,27995
216,20744
217,17357
218,19457
219,11849
220,13012
221,29378
222,7382
223,9540
224,34322
225,12452
226,21749
227,33665
228,7026
229,29869
230,16632
231,27114
232,28792
233,25673
234,5767
235,17145
236,28946
237,10198
238,15845
239,20367
240,15423
241,9539
242,16019
243,9176
244,12703
245,19610
246,14617
247,1759
248,11895
249,27972
250,13557
251,23146
252,16973
253,10573
254,7509
255,16593
256,10515
257,7092
258,22343
259,15034
260,16352
261,28031
262,27073
263,16305
264,18251
265,24507
266,23418
267,19372
268,31481
269,37743
270,24793
271,13560
272,11342
273,16181
274,20001
275,14336
276,19069
277,34391
278,16480
279,10694
280,14392
281,12686
282,17131
283,9356
284,18373
285,2637
286,36865
287,32684
288,7473
289,18975
290,7807
291,23088
292,16572
293,23447
294,16241
295,26059
296,24809
297,8606
298,21339
299,2733
300,3375
301,10806
302,12945
303,11822
304,7458
305,14586
306,43784
307,6325
308,16863
309,7750
310,8360
311,12983
312,11612
313,1406
314,13063
315,10386
316,29351
317,12792
318,20606
319,14152
320,5659
321,26836
322,10013
323,22329
324,11961
325,24632
326,20598
327,21513
328,25486
329,38390
330,25344
331,21071
332,36399
333,18036
334,10152
335,27224
336,21227
337,17942
338,18701
339,7009
340,22146
341,12013
342,45744
343,29893
344,12722
345,4073
346,27676
347,21615
348,9964
349,17760
350,23368
351,20574
352,18522
353,35605
354,6576
355,33418
356,36772
357,28045
358,8812
359,20596
360,26561
361,16185
362,36534
363,28409
364,31951
365,26586
366,39057
367,32427
368,26875
369,26722
370,23821
371,12379
372,42281
373,13684
374,4599
375,13295
376,30920
377,31313
378,22413
379,30436
380,9840
381,32375
382,10310
383,55262
384,24293
385,31332
386,33790
387,45070
388,26546
389,32573
390,31683
391,21792
392,23730
393,53790
394,14052
395,30522
396,53275
397,48318
398,18182
399,36109
400,38081
401,36692
402,62837
403,76393
404,21866
405,53493
406,97865
407,63642
408,13756
409,38168
410,48195
411,36665
412,78253
413,126537
414,79491
415,74089
416,143371
417,132357
418,72149
419,51943
420,68632
421,53026
422,169332
423,232009
424,215770
425,230143
426,396292
427,433097
428,228325
429,93523
430,207525
431,94506
432,733207
433,1393624
434,1656808
435,1906685
436,4099296
437,7999731
438,12533019
439,17968940
440,140506949
441,17974045
442,12460559
443,7955973
444,4127050
445,1956485
446,1641478
447,1365855
448,680473
449,67204
450,164805
451,59046
452,256383
453,394738
454,369753
455,209945
456,189900
457,237080
458,159424
459,40153
460,40545
461,19722
462,52137
463,119354
464,124059
465,92004
466,88968
467,108361
468,62686
469,30017
470,26850
471,37646
472,22324
473,78482
474,70155
475,43706
476,34262
477,58843
478,29961
479,10232
480,23684
481,28786
482,12255
483,56540
484,65017
485,24448
486,22933
487,14696
488,22297
489,10470
490,21838
491,11291
492,5330
493,32749
494,47472
495,14965
496,19004
497,24189
498,40457
499,5108
500,41478
501,35733
502,10585
503,21840
504,41867
505,33875
506,7592
507,19357
508,12871
509,28174
510,10668
511,13364
512,27921
513,17273
514,16107
515,13110
516,7412
517,21531
518,19603
519,18868
520,20829
521,12711
522,17769
523,13982
524,3765
525,27775
526,12841
527,14480
528,15331
529,4392
530,25215
531,7066
532,5209
533,3380
534,15032
535,18607
536,24028
537,6710
538,32941
539,23269
540,21803
541,26950
542,37510
543,18565
544,27184
545,16084
546,20073
547,32357
548,18500
549,28199
550,10039
551,23776
552,7504
553,23491
554,26031
555,2572
556,12021
557,19143
558,20993
559,24595
560,26488
561,8627
562,21458
563,20310
564,10023
565,12387
566,607
567,26852
568,8802
569,24469
570,12988
571,14897
572,8174
573,14351
574,7299
575,8712
576,3954
577,15492
578,23716
579,24454
580,18404
581,14234
582,33269
583,10112
584,11202
585,21808
586,13570
587,4356
588,8064
589,37221
590,14668
591,22952
592,19343
593,12584
594,8048
595,9899
596,4555
597,9869
598,14957
599,10419
600,15040
601,14546
602,6852
603,25814
604,4948
605,21421
606,15164
607,32177
608,19243
609,32168
610,9932
611,31630
612,9925
613,17611
614,545
615,26792
616,8750
617,5830
618,18970
619,13568
620,13803
621,15601
622,16869
623,9897
624,15149
625,24652
626,13684
627,16772
628,12011
629,23020
630,11655
631,40537
632,10554
633,11626
634,23294
635,2924
636,23695
637,9962
638,18629
639,12427
640,24147
641,16207
642,12351
643,17355
644,7626
645,17489
646,7470
647,11549
648,18863
649,8388
650,28843
651,18307
652,13670
653,26923
654,16781
655,10426
656,7142
657,6079
658,32675
659,18370
660,1838
661,18503
662,13502
663,19059
664,10796
665,6226
666,12434
667,5911
668,6082
669,19628
670,3631
671,22155
672,14717
673,17443
674,15959
675,16529
676,23702
677,19486
678,13262
679,6923
680,7422
681,27252
682,11734
683,10724
684,3891
685,17609
686,7602
687,26292
688,9133
689,6211
690,1934
691,10119
692,4181
693,5603
694,25735
695,2017
696,14404
697,23949
698,4033
699,31568
700,9846
701,16515
702,37039
703,22732
704,8285
705,12447
706,21056
707,12846
708,8205
709,31922
710,13349
711,3828
712,11507
713,13333
714,11192
715,20047
716,13645
717,12603
718,15374
719,7084
720,5768
721,28113
722,5651
723,11698
724,15697
725,9742
726,14348
727,15995
728,2554
729,32819
730,14401
731,16798
732,5803
733,11471
734,22954
735,9490
736,10157
737,20161
738,23412
739,7236
740,23902
741,13236
742,25654
743,21068
744,10887
745,10833
746,8613
747,8021
748,24424
749,24762
750,13566
751,15834
752,33213
753,30520
754,24371
755,13344
756,16488
757,28439
758,11909
759,17934
760,18760
761,15276
762,13874
763,23335
764,26882
765,14510
766,16288
767,37426
768,10145
769,26895
770,12381
771,6200
772,24664
773,13105
774,11819
775,35903
776,35091
777,11337
778,32099
779,26791
780,30935
781,21176
782,33562
783,40184
784,7477
785,20545
786,16573
787,30509
788,11656
789,15672
790,24820
791,33850
792,13459
793,30299
794,9641
795,23847
796,9454
797,20319
798,7980
799,7782
800,24406
801,15298
802,53934
803,24795
804,22807
805,47421
806,20083
807,25826
808,27244
809,36709
810,37481
811,13372
812,23373
813,20239
814,14110
815,24406
816,26731
817,25499
818,32619
819,4819
820,39182
821,5552
822,22270
823,32960
824,6789
825,29413
826,29347
827,26928
828,44358
829,40197
830,33449
831,40203
832,44879
833,45719
834,30293
835,40615
836,33574
837,37574
838,33670
839,34247
840,32177
841,48227
842,44844
843,63610
844,19685
845,34495
846,48458
847,58303
848,37139
849,56106
850,48516
851,65259
852,77553
853,85586
854,36546
855,70289
856,118587
857,100090
858,54023
859,92093
860,79582
861,81642
862,134607
863,139834
864,36171
865,143185
866,235610
867,219864
868,70408
869,151288
870,212460
871,181330
872,443565
873,593466
874,425706
875,722238
876,1860605
877,3204623
878,4427975
879,6075257
880,52303455
881,6066683
882,4470286
883,3254978
884,1856350
