0
11029
19529
23595
22424
16479
7343
-2724
-11375
-16767
-17983
-15205
-9565
-2775
3380
7519
8998
7988
5335
2214
-257
-1372
-1008
380
1977
2912
2582
857
-1861
-4776
-6959
-7652
-6522
-3772
-86
3589
6328
7504
6969
5079
2537
153
-1431
-1961
-1627
-977
-682
-1262
-2842
-5048
-7082
-7964
-6868
-3458
1905
8158
13752
17050
16803
12561
4882
-4711
-14061
-20900
-23438
-20859
-13568
-3133
8071
17473
22916
23225
18472
9941
-227
-9595
-16065
-18376
-16385
-11019
-3964
2839
7738
9781
8910
5892
2018
-1342
-3150
-2994
-1174
1448
3763
4792
3997
1474
-2101
-5686
-8188
-8821
-7326
-4051
167
4265
7261
8537
7989
6004
3298
655
-1328
-2428
-2799
-2879
-3153
-3924
-5132
-6329
-6811
-5866
-3076
1440
6946
12185
15698
16221
13100
6561
-2231
-11399
-18780
-22479
-21389
-15522
-6062
4885
14815
21426
23222
19875
12309
2442
-7317
-14700
-18138
-17141
-12362
-5357
1879
7478
10193
9698
6598
2192
-1967
-4547
-4827
-2880
481
4006
6397
6730
4734
876
-3789
-7940
-10383
-10390
-7911
-3562
1565
6226
9369
10412
9349
6694
3272
-60
-2673
-4302
-5063
-5312
-5438
-5647
-5855
-5684
-4627
-2280
1420
6040
10663
14079
15113
12993
7669
-71
-8686
-16224
-20797
-21094
-16769
-8594
1678
11718
19198
22379
20561
14266
5096
-4677
-12720
-17222
-17351
-13432
-6804
584
6741
10158
10223
7310
2634
-2156
-5502
-6374
-4579
-785
3707
7372
8933
7738
3971
-1412
-6962
-11155
-12820
-11464
-7399
-1626
4447
9408
12201
12379
10160
6298
1819
-2290
-5344
-7068
-7599
-7313
-6617
-5758
-4726
-3290
-1154
1841
5525
9328
12351
13599
12288
8151
1634
-6107
-13415
-18519
-20005
-17232
-10564
-1347
8373
16356
20720
20447
15645
7539
-1846
-10223
-15627
-16922
-14081
-8149
-921
5569
9633
10367
7884
3223
-1975
-5992
-7535
-6118
-2201
2972
7740
10532
10333
6991
1270
-5359
-11140
-14510
-14528
-11130
-5132
2022
8642
13243
14915
13501
9578
4237
-1259
-5813
-8735
-9858
-9445
-8015
-6099
-4059
-1998
187
2658
5442
8293
10669
11830
11076
8013
2788
-3831
-10545
-15804
-18203
-16888
-11847
-3997
4987
13061
18319
19497
16318
9586
985
-7350
-13406
-15808
-14181
-9224
-2495
4053
8618
10055
8187
3816
-1521
-6043
-8248
-7368
-3605
1937
7568
11503
12401
9758
4073
-3270
-10390
-15406
-16954
-14560
-8750
-903
7120
13479
16804
16520
12928
7072
396
-5637
-9925
-11924
-11697
-9773
-6900
-3784
-893
1604
3783
5784
7643
9177
9963
9477
7300
3343
-1989
-7797
-12834
-15811
-15763
-12365
-6107
1766
9505
15297
17733
16200
11070
3625
-4268
-10655
-14009
-13642
-9884
-3970
2315
7161
9245
8107
4271
-921
-5720
-8494
-8231
-4849
756
6960
11866
13868
12119
6807
-868
-9008
-15509
-18639
-17501
-12271
-4155
4940
12898
17938
19038
16153
10167
2604
-4795
-10521
-13633
-13907
-11782
-8134
-3961
-100
2955
5102
6504
7414
7985
8152
7639
6099
3299
-679
-5339
-9798
-12986
-13937
-12094
-7548
-1097
5893
11817
15226
15254
11860
5881
-1172
-7518
-11578
-12417
-9997
-5186
504
5352
7940
7567
4453
-318
-5125
-8301
-8646
-5806
-416
6049
11687
14706
13958
9295
1661
-7130
-14869
-19527
-19806
-15496
-7532
2241
11544
18249
20901
19054
13340
5244
-3307
-10452
-14844
-15910
-13905
-9731
-4609
281
4096
6474
7515
7601
7177
6538
5720
4534
2701
49
-3303
-6880
-9912
-11533
-11059
-8245
-3438
2436
8068
12101
13499
11869
7588
1743
-4162
-8612
-10505
-9473
-5987
-1216
3317
6192
6526
4252
146
-4385
-7738
-8598
-6378
-1433
4988
11072
14939
15201
11386
4135
-4927
-13586
-19616
-21371
-18240
-10825
-799
9513
17728
21998
21453
16393
8158
-1248
-9693
-15441
-17542
-15981
-11582
-5702
193
4901
7758
8701
8155
6789
5233
3873
2751
1637
197
-1786
-4246
-6774
-8707
-9338
-8167
-5127
-677
4257
8514
11007
11058
8610
4285
-784
-5252
-7959
-8263
-6246
-2679
1204
4089
4992
3590
339
-3643
-6903
-8116
-6512
-2172
3929
10153
14634
15824
12968
6377
-2581
-11798
-18956
-22139
-20358
-13836
-3985
6944
16418
22260
23192
19127
11163
1261
-8265
-15353
-18658
-17839
-13548
-7169
-385
5273
8809
9923
8989
6813
4317
2236
903
229
-190
-836
-2029
-3755
-5639
-7051
-7342
-6086
-3278
594
4660
7899
9445
8859
6283
2418
-1675
-4878
-6369
-5868
-3726
-814
1760
3014
2429
148
-3040
-5930
-7270
-6191
-2534
3020
9078
13893
15848
13966
8238
-276
-9670
-17645
-22109
-21742
-16383
-7106
4011
14411
21678
24160
21364
14060
4065
-6247
-14551
-19145
-19318
-15467
-8900
-1425
5154
9501
11036
9984
7200
3827
921
-853
-1378
-1026
-455
-324
-1020
-2513
-4354
-5842
-6281
-5236
-2729
740
4333
7099
8293
7601
5248
1929
-1401
-3840
-4804
-4231
-2572
-638
687
779
-501
-2714
-4960
-6163
-5448
-2468
2381
8004
12850
15342
14356
9605
1813
-7386
-15820
-21327
-22335
-18314
-9962
914
11845
20292
24288
22944
16653
6979
-3752
-13061
-18926
-20270
-17168
-10752
-2855
4524
9740
11898
11004
7861
3751
5
-2386
-3033
-2190
-598
820
1296
487
-1424
-3789
-5739
-6473
